Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Hour,Day,Month,Season,Temp_Bins
2017-09-17 00:00:00,17.27333,62.175,4.92167,0.06767,0.0945,31071.50442,16591.06029,15416.87436,0,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 01:00:00,17.20167,62.95,4.91833,0.06467,0.12367,28322.12389,15000.0,14018.54954,1,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 02:00:00,16.365,67.02333,4.91533,0.0635,0.10383,26799.29204,14388.77339,13618.46782,2,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 03:00:00,16.33,67.53,4.916,0.07183,0.1085,26256.63717,14011.43451,13231.13381,3,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 04:00:00,15.65,68.85333,4.9165,0.06633,0.10817,26528.49557,13887.94179,13236.03677,4,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 05:00:00,14.87833,71.98333,4.91383,0.0585,0.12467,24307.9646,12659.87526,12452.54341,5,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 06:00:00,14.44167,74.55,4.9145,0.2605,0.27283,21451.32744,10785.03118,9992.23698,6,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 07:00:00,14.15833,76.88333,4.91567,52.45767,47.5815,22711.85841,11513.51351,10418.79469,7,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 08:00:00,15.07833,75.78333,4.91533,228.7,58.72333,25413.45132,13307.90021,11604.33095,8,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 09:00:00,17.66667,64.83833,4.918,412.21667,39.25667,29006.0177,15510.81081,13076.2002,9,Sunday,9,Autumn,"(10.821, 18.039]"
2017-09-17 10:00:00,21.79333,54.17167,4.92083,564.98333,45.58667,31460.17699,16867.98337,13468.43718,10,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 11:00:00,23.15667,55.63333,4.92117,682.18333,45.75333,33009.55752,18202.7027,13605.72012,11,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 12:00:00,23.19,58.07167,4.91933,742.33333,48.12167,33858.0531,19014.13722,14162.69663,12,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 13:00:00,23.185,57.17333,4.92567,745.0,48.76167,33951.50442,19203.11851,14487.27273,13,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 14:00:00,23.92333,54.295,4.92483,701.23333,45.695,33604.24779,18702.9106,14250.94995,14,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 15:00:00,23.87,45.60667,4.92417,598.63333,44.73333,32465.84071,18231.39293,13872.44127,15,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 16:00:00,24.23167,43.63167,4.92867,452.1,49.81167,31859.46903,17791.68399,13858.71297,16,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 17:00:00,23.51,55.72167,4.92267,278.81667,231.73333,31847.78761,17831.60083,13834.19816,17,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 18:00:00,22.98833,63.38,4.92267,98.32,108.80333,37072.56637,21341.16424,17992.89071,18,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 19:00:00,22.2,68.36333,4.92383,7.317,7.29767,44020.88495,25017.25572,20109.00919,19,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 20:00:00,21.77833,71.91667,4.92,0.07717,0.0915,44835.39823,25011.64241,20214.91318,20,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 21:00:00,21.55333,75.21667,4.91733,0.05633,0.1075,43470.79646,24716.63202,19475.54648,21,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 22:00:00,21.125,77.5,4.91567,0.06867,0.09633,38724.95575,22135.75884,18061.53218,22,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-17 23:00:00,20.775,79.9,4.916,0.055,0.11967,33294.15929,19286.07069,15601.22574,23,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-18 00:00:00,20.755,81.15,4.91267,0.05183,0.12483,29453.09734,17050.10395,13789.09091,0,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 01:00:00,20.87833,80.25,4.91367,0.06933,0.11117,27449.20354,15609.35551,13029.13177,1,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 02:00:00,21.14167,78.63333,4.91383,0.067,0.12167,26490.26549,15079.20998,12710.43922,2,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 03:00:00,21.20833,77.36667,4.91267,0.04883,0.13583,26254.51328,14913.92932,12572.17569,3,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 04:00:00,21.99333,71.48333,4.91333,0.055,0.1085,26633.62832,15309.97921,12830.0715,4,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 05:00:00,22.05833,74.5,4.91367,0.0645,0.121,25273.27434,15543.86694,11412.13483,5,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 06:00:00,21.9,75.62167,4.91433,0.12083,0.1625,24429.02655,15412.88981,9562.73749,6,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 07:00:00,22.04833,76.23333,4.9135,12.5975,10.57417,26179.11504,16906.65281,10388.39632,7,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 08:00:00,21.76167,78.65,4.91217,72.96167,59.52833,28503.71681,18760.91476,10823.77936,8,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 09:00:00,21.71,82.33333,4.91317,112.51667,94.95667,31417.69912,20515.38462,11887.72216,9,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 10:00:00,21.53,88.23333,4.9145,116.45,97.7,34146.90265,21910.60291,13100.71501,10,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 11:00:00,21.60167,90.45,4.91583,117.51667,98.81667,36125.30973,22814.34512,13428.23289,11,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 12:00:00,21.63667,91.71667,4.91883,131.05,109.41667,36409.9115,22838.66944,14065.61798,12,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 13:00:00,21.85667,91.88333,4.91667,227.71667,191.95,35992.56637,23091.89189,14174.46374,13,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 14:00:00,22.255,88.78333,4.91583,212.65,179.46667,36056.28319,23312.05821,14022.47191,14,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 15:00:00,22.68833,85.55,4.91717,201.48333,174.16667,35375.57522,22544.90644,14148.96834,15,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 16:00:00,23.14167,82.95,4.91633,346.85,234.36667,34752.21239,21527.02703,13828.31461,16,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 17:00:00,23.53833,80.75,4.9225,336.5,270.78333,34780.88496,21456.54886,13974.42288,17,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 18:00:00,23.51167,80.31667,4.92333,158.85,154.76667,40802.12389,24908.73181,17753.62615,18,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 19:00:00,23.23667,81.88333,4.92117,10.19617,9.55267,46705.48673,28084.61538,20239.42799,19,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 20:00:00,23.10333,82.16667,4.91717,0.0475,0.13433,46069.38053,27640.54054,20160.98059,20,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 21:00:00,22.82,83.1,4.91617,0.04633,0.13767,42914.33628,25756.96466,19114.68846,21,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 22:00:00,22.355,84.96667,4.9145,0.0605,0.165,37968.84956,22549.89605,17264.31052,22,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-18 23:00:00,21.80667,87.46667,4.913,0.05367,0.16067,32758.93805,19724.53222,15401.18488,23,Monday,9,Autumn,"(18.039, 25.258]"
2017-09-19 00:00:00,21.64167,88.88333,4.913,0.05733,0.1695,29476.46018,17409.35551,14379.40756,0,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 01:00:00,21.52667,89.26667,4.9115,0.055,0.16317,27636.1062,16148.85655,13655.73034,1,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 02:00:00,21.67833,87.76667,4.91367,0.059,0.15067,26400.0,15542.61954,13055.60776,2,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 03:00:00,21.73333,86.71667,4.913,0.04883,0.14683,26253.45132,15374.22037,12863.41165,3,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 04:00:00,21.56833,86.88333,4.9115,0.053,0.14883,26578.40708,15878.17048,12986.96629,4,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 05:00:00,21.49167,87.75,4.91167,0.05117,0.15167,25549.38053,15905.6133,11487.64045,5,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 06:00:00,21.50667,87.96667,4.9105,0.07283,0.20383,24486.37168,15630.56133,9270.52094,6,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 07:00:00,21.45667,88.11667,4.91133,7.24433,6.27067,26158.93805,16917.87942,9885.3524,7,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 08:00:00,21.49667,88.2,4.91183,37.69667,31.945,28803.18584,19004.158,11156.2002,8,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 09:00:00,21.795,88.03333,4.91267,152.9,127.66667,32360.70796,20761.74636,12309.37692,9,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 10:00:00,22.67,85.23333,4.91567,245.31667,207.13333,35807.78761,22183.78378,13080.12257,10,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 11:00:00,23.86833,77.26667,4.91783,340.16667,284.78333,37223.36283,22776.92308,13695.93463,11,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 12:00:00,24.29333,72.98333,4.92367,318.56667,217.55,37684.24778,23326.40333,14242.12462,12,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 13:00:00,24.35833,72.5,4.92333,306.43333,233.6,37296.63717,23462.37006,14204.8621,13,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 14:00:00,24.005,76.91667,4.9225,363.96667,285.03333,37271.15044,23570.27027,14241.14403,14,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 15:00:00,23.785,78.58333,4.923,212.48333,179.46667,36182.65487,22519.95842,14020.51073,15,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 16:00:00,23.30833,80.81667,4.922,128.05,110.96667,35188.67257,21662.99376,14025.41369,16,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 17:00:00,23.155,81.26667,4.917,75.085,64.95833,35063.36283,21404.78171,14473.54443,17,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 18:00:00,23.00667,82.45,4.91517,38.12667,32.24333,41300.17699,25480.04158,18677.34423,18,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 19:00:00,22.85667,82.96667,4.91717,2.28217,2.02733,47032.56637,28264.24116,20847.3953,19,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 20:00:00,22.56167,84.25,4.91533,0.04383,0.14433,46186.19469,27777.13098,20716.97651,20,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 21:00:00,22.41667,85.25,4.91617,0.053,0.13283,43574.86726,25922.24532,19836.4045,21,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 22:00:00,22.44833,84.95,4.91483,0.05117,0.147,38930.97345,22897.2973,18100.75587,22,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-19 23:00:00,22.35,85.08333,4.914,0.04833,0.13067,33769.9115,20134.92724,15430.60266,23,Tuesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 00:00:00,21.50667,87.53333,4.91583,0.05017,0.15183,29829.02655,17972.55717,13961.67518,0,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 01:00:00,21.195,89.5,4.91483,0.0555,0.14633,27817.69912,16347.81705,13289.96936,1,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 02:00:00,21.15833,90.56667,4.91383,0.0585,0.15433,26646.37168,15787.73389,12918.32482,2,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 03:00:00,21.19333,91.7,4.91417,0.064,0.1445,25991.15044,15641.78794,12508.43718,3,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 04:00:00,21.18333,92.51667,4.9145,0.06583,0.1395,26779.11504,15628.06653,12466.27171,4,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 05:00:00,21.12667,93.05,4.91267,0.0585,0.13283,26015.57522,15787.11019,11604.33095,5,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 06:00:00,21.13,93.46667,4.9145,0.07917,0.14083,25404.95575,15813.30561,9939.28498,6,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 07:00:00,20.98667,93.61667,4.91633,7.41167,6.26367,26640.0,17274.63618,9862.79877,7,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 08:00:00,21.105,93.78333,4.91833,40.4,34.27167,30276.10619,18989.81289,10958.12053,8,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 09:00:00,21.25333,93.7,4.916,81.31667,68.58167,30696.63717,20932.64033,12244.65781,9,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 10:00:00,21.81333,92.96667,4.91483,181.95,144.9,34040.70796,22288.56549,12774.17773,10,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 11:00:00,22.67333,89.8,4.91667,361.66667,245.81667,37385.84071,22904.7817,13384.10623,11,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 12:00:00,24.38833,80.08333,4.9195,577.31667,132.45,37692.74337,22998.9605,13741.04188,12,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-20 13:00:00,25.965,70.10833,4.92617,737.33333,68.42167,37159.64602,23357.58836,13691.03166,13,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 14:00:00,26.27167,68.3,4.92383,685.63333,59.4,36605.30973,23050.72765,13576.30235,14,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 15:00:00,26.00667,69.54333,4.92083,584.88333,52.78667,35779.11504,22270.47817,13627.29316,15,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 16:00:00,26.085,69.15,4.9195,420.83333,46.50167,34808.49558,21576.92308,13563.55465,16,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 17:00:00,26.52333,66.92167,4.92867,208.15,93.24667,35096.28319,21459.66736,13693.97344,17,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 18:00:00,26.49333,67.045,4.96817,91.17,91.37,41785.48673,25199.3763,17775.19918,18,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 19:00:00,25.38,71.38167,4.92583,6.0645,5.343,47380.88495,28079.00208,19974.66803,19,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 20:00:00,27.41,50.51,4.92817,0.07617,0.08283,46486.72566,27455.92516,19792.27783,20,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 21:00:00,26.40167,52.71667,4.9245,0.09483,0.078,43644.95575,25813.72141,19101.94076,21,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 22:00:00,25.58667,54.01333,4.92217,0.0895,0.07783,38902.30088,22737.62994,17093.68744,22,Wednesday,9,Autumn,"(25.258, 32.476]"
2017-09-20 23:00:00,24.42167,56.25333,4.92017,0.07667,0.08633,33738.0531,19813.09771,15315.87334,23,Wednesday,9,Autumn,"(18.039, 25.258]"
2017-09-21 00:00:00,24.04167,56.43167,4.92067,0.08417,0.08633,29869.38053,17613.92931,13641.02145,0,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 01:00:00,23.65,59.535,4.92033,0.08267,0.09767,27665.84071,16216.21622,12667.29316,1,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 02:00:00,23.04333,60.175,4.92183,0.07733,0.10133,26851.32743,15540.12474,12230.92952,2,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 03:00:00,21.95667,55.52167,4.9205,0.07967,0.0995,26821.59292,15190.22869,12248.58018,3,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 04:00:00,20.79667,58.86833,4.9195,0.07617,0.09267,27244.24779,15541.99584,12503.53422,4,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 05:00:00,20.36333,65.975,4.918,0.05783,0.12967,26435.04425,15698.5447,11327.80388,5,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 06:00:00,19.98,67.995,4.91667,0.179,0.187,25407.07964,15528.89813,9126.37385,6,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 07:00:00,19.50333,66.82833,4.91733,42.58267,26.59517,24090.26548,17216.63202,9574.5046,7,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 08:00:00,20.83833,60.39167,4.91817,211.06667,46.80667,26820.53097,19209.97921,11040.4903,8,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 09:00:00,23.37333,51.195,4.9235,400.68333,56.28,29784.42478,20800.4158,12099.53013,9,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-21 10:00:00,27.82333,42.52167,4.92333,557.26667,62.52667,32457.34513,22190.02079,12955.58733,10,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 11:00:00,31.045,30.05833,4.92333,675.06667,68.43167,33620.17699,23070.68607,13273.29928,11,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 12:00:00,32.48667,26.155,4.92567,733.5,74.35,35812.0354,23079.41788,13848.90705,12,Thursday,9,Autumn,"(32.476, 39.695]"
2017-09-21 13:00:00,32.92167,26.35333,4.92367,730.5,75.76667,36886.72566,23748.02495,13709.66292,13,Thursday,9,Autumn,"(32.476, 39.695]"
2017-09-21 14:00:00,32.69833,26.57667,4.9225,684.21667,78.65,36471.50442,23520.99792,13415.48519,14,Thursday,9,Autumn,"(32.476, 39.695]"
2017-09-21 15:00:00,32.43667,26.81,4.9245,588.78333,83.26667,36143.36283,22728.27443,13388.0286,15,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 16:00:00,32.05333,27.24333,4.92383,429.93333,83.4,35788.67256,22159.45946,13220.34729,16,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 17:00:00,31.44,27.915,4.92333,244.61667,122.38333,35915.04425,21860.70686,13601.79775,17,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 18:00:00,30.54167,29.95,4.92533,77.63167,75.31167,42679.64602,25495.0104,18279.2237,18,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 19:00:00,28.98,31.63333,4.9245,2.988,2.62083,47202.47788,28092.72349,20098.22268,19,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 20:00:00,27.36667,35.27333,4.92467,0.09367,0.082,46495.22124,27066.11227,19753.05414,20,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 21:00:00,26.38833,36.01833,4.922,0.08767,0.09267,43886.0177,24948.64865,19333.36057,21,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 22:00:00,25.49667,37.66,4.923,0.08783,0.09567,39551.15044,22237.42204,17705.57712,22,Thursday,9,Autumn,"(25.258, 32.476]"
2017-09-21 23:00:00,24.83167,38.02333,4.92317,0.0895,0.08433,34519.64602,19492.51559,15604.16752,23,Thursday,9,Autumn,"(18.039, 25.258]"
2017-09-22 00:00:00,24.49333,37.925,4.922,0.08233,0.1005,30549.02655,17172.97297,13836.15934,0,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 01:00:00,24.35167,37.81333,4.9215,0.09367,0.10067,28227.61062,15775.25988,12909.49949,1,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 02:00:00,23.66,40.05333,4.92133,0.09983,0.08217,27307.9646,14909.56341,12519.2237,2,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 03:00:00,22.51,43.21333,4.91767,0.08467,0.10883,26971.32743,14592.72349,12733.97344,3,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 04:00:00,21.77333,45.105,4.92233,0.09367,0.09183,26747.25664,14646.98545,12762.41062,4,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 05:00:00,21.82,45.81,4.9225,0.09133,0.09067,25584.42478,14334.51144,10947.33401,5,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 06:00:00,21.75833,47.11167,4.9205,0.156,0.13933,22955.04425,12562.57796,8459.57099,6,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 07:00:00,21.90667,46.295,4.92217,23.2005,18.79483,24216.63717,14003.95011,8832.19612,7,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 08:00:00,23.265,42.04167,4.92167,143.08333,91.61333,27812.38938,16716.42412,10283.47293,8,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 09:00:00,25.23167,39.39333,4.92067,422.16667,138.98333,31781.9469,19169.43867,11746.51685,9,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 10:00:00,27.30833,36.79833,4.92333,596.01667,123.25,34516.46018,20835.96673,12976.17977,10,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 11:00:00,28.52667,34.13,4.92317,659.35,166.51667,35751.50443,21548.23285,13559.63228,11,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 12:00:00,29.99833,28.39833,4.92133,795.33333,145.38333,34883.89381,21297.5052,13764.5761,12,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 13:00:00,30.32,26.96833,4.92383,343.48333,94.16667,34800.0,20981.91268,13704.75996,13,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 14:00:00,31.245,19.92833,4.92333,703.96667,75.2,34801.06195,20733.05613,13579.24413,14,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 15:00:00,31.18333,18.52333,4.92133,604.63333,78.33333,34085.30974,20215.38462,13428.23289,15,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 16:00:00,31.255,15.02,4.9335,458.41667,91.91667,33965.30974,19892.30769,13171.31767,16,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 17:00:00,29.61,23.19667,4.93917,268.2,120.58333,34531.32743,20176.71518,14691.23595,17,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 18:00:00,27.01333,31.6,4.92967,44.27667,39.395,41785.48673,24037.42204,19860.9193,18,Friday,9,Autumn,"(25.258, 32.476]"
2017-09-22 19:00:00,24.94667,41.34,4.928,1.58317,1.383,46081.06194,25980.87318,21686.78243,19,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 20:00:00,24.04333,44.765,4.922,0.09383,0.09433,45549.02655,25645.32224,21280.81716,20,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 21:00:00,23.67333,44.94333,4.9225,0.08933,0.09267,43256.28318,24628.69023,20568.90705,21,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 22:00:00,23.57167,43.55167,4.92233,0.0955,0.09017,39078.58407,22218.08732,18961.71604,22,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-22 23:00:00,23.12167,48.14,4.92167,0.095,0.09567,34048.14159,19202.4948,16689.68335,23,Friday,9,Autumn,"(18.039, 25.258]"
2017-09-23 00:00:00,22.93,45.23667,4.92033,0.09667,0.0945,30600.0,17069.43867,14701.04188,0,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 01:00:00,22.74,44.83833,4.923,0.10167,0.0945,28361.41593,15689.81289,13835.17875,1,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 02:00:00,22.02833,52.33833,4.91917,0.10067,0.0975,27161.41593,14779.20998,13200.73544,2,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 03:00:00,21.815,53.28333,4.91817,0.08717,0.09883,26859.82301,14617.67152,12838.89683,3,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 04:00:00,21.05333,62.46,4.919,0.08033,0.11617,26947.9646,14758.62786,13303.69765,4,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 05:00:00,20.59667,66.08833,4.91817,0.09017,0.10917,25928.49558,14566.52807,12277.01736,5,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 06:00:00,19.175,70.60667,4.91783,0.13767,0.15767,24234.69027,13248.64865,9727.47702,6,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 07:00:00,17.91833,72.0,4.92133,21.70833,12.49667,25922.12389,14740.54054,10208.94791,7,Saturday,9,Autumn,"(10.821, 18.039]"
2017-09-23 08:00:00,18.88167,71.6,4.91917,188.2,50.86667,27563.8938,16901.0395,11595.50562,8,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 09:00:00,21.17333,64.22167,4.923,384.71667,71.43333,30038.23009,19022.24532,12751.62411,9,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 10:00:00,23.65333,62.13167,4.92033,543.71667,84.95,34174.51327,20685.03118,14071.50153,10,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 11:00:00,24.545,58.465,4.92517,654.21667,101.43333,36967.43363,21579.41788,14669.66292,11,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 12:00:00,24.97333,58.165,4.92517,710.01667,100.33333,37391.15044,21819.54262,15143.28907,12,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 13:00:00,25.40833,57.48,4.92283,719.75,109.18333,36938.76106,21637.42204,14969.72421,13,Saturday,9,Autumn,"(25.258, 32.476]"
2017-09-23 14:00:00,24.775,60.89333,4.92833,482.01667,104.3,35819.46903,21064.86486,14826.55771,14,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 15:00:00,24.65,63.05833,4.93,568.86667,102.96667,35015.57522,20001.4553,14553.95301,15,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 16:00:00,24.51667,62.98667,4.94,417.3,94.55,34635.39823,19669.02287,14542.1859,16,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 17:00:00,24.52,61.19833,4.92667,233.63333,99.68333,35223.71682,19656.54886,15006.00613,17,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 18:00:00,23.855,66.71667,4.93933,77.26,74.91333,42230.44248,23743.03534,20008.98876,18,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 19:00:00,22.58,77.35,4.92483,3.628,3.152,46137.34513,25824.32432,21127.84474,19,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 20:00:00,21.955,82.3,4.923,0.111,0.08783,45849.55752,25607.90021,21186.68028,20,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 21:00:00,21.46167,84.53333,4.91967,0.07017,0.126,43360.35398,24616.21621,20798.36568,21,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 22:00:00,20.545,86.1,4.92,0.07417,0.11367,40124.60177,22716.42412,19692.25741,22,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-23 23:00:00,20.475,86.51667,4.91883,0.08533,0.1055,35112.21239,20051.35135,17133.89173,23,Saturday,9,Autumn,"(18.039, 25.258]"
2017-09-24 00:00:00,20.79667,85.88333,4.91733,0.07117,0.13967,30698.76106,17105.61331,14699.08069,0,Sunday,9,Autumn,"(18.039, 25.258]"
2017-09-24 01:00:00,21.23833,84.35,4.91717,0.076,0.11917,28081.06195,15546.36175,13611.60368,1,Sunday,9,Autumn,"(18.039, 25.258]"
